DeliveryID,Date,HubID,VehicleID,DriverID,CustomerID,PackageCategory,DistanceKm,WeightKg,PromisedHours,ActualHours,Status,FailureReason,FuelCost,DeliveryCost,Revenue,CustomerRating
40816,2023-08-03,1,13,17,276,Geyim,13.8,0.55,4,1.9,Vaxtında,,3.04,16.4,30.68,5.0
40817,2023-04-24,4,39,54,1291,Sənəd,9.6,5.73,24,14.3,Vaxtında,,0.34,4.73,13.24,4.0
40818,2023-07-04,1,6,14,975,Qida,9.6,14.67,24,27.7,Gecikmiş,,0.34,5.0,12.53,3.1
40819,2023-05-05,2,25,35,888,Mebel/İri həcmli,4.0,15.98,48,39.6,Vaxtında,,0.52,4.68,11.38,4.8
40820,2023-04-15,5,53,63,1263,Qida,6.3,5.33,24,16.6,Vaxtında,,0.82,6.08,15.06,4.2
40821,2023-08-25,1,4,12,540,Sənəd,26.8,7.83,24,30.4,Gecikmiş,,2.41,16.17,33.18,3.3
40822,2024-10-14,2,17,18,1015,Geyim,9.5,12.47,48,63.1,Gecikmiş,,0.86,6.8,16.31,3.4
40823,2025-03-15,4,43,50,484,Geyim,10.9,15.06,72,24.4,Vaxtında,,0.38,5.47,13.44,4.0
40824,2023-06-07,1,5,6,591,Sənəd,8.4,3.69,72,45.0,Vaxtında,,0.76,5.93,11.39,3.9
40825,2024-04-18,2,17,21,288,Sənəd,18.9,17.22,24,17.3,Vaxtında,,1.7,12.11,25.79,3.4
40826,2025-06-26,3,31,43,145,Sənəd,5.1,1.03,24,9.9,Vaxtında,,0.46,4.04,7.65,5.0
40827,2024-05-19,2,23,24,1238,Mebel/İri həcmli,8.4,14.51,48,27.8,Vaxtında,,0.76,6.26,13.04,4.0
40828,2023-10-01,1,5,3,1153,Elektronika,13.5,16.56,48,48.8,Gecikmiş,,1.22,9.12,20.56,3.7
40829,2025-06-08,1,13,12,20,Elektronika,21.3,1.04,24,14.8,Vaxtında,,4.69,24.66,47.67,4.9
40830,2025-05-02,1,2,7,1406,Geyim,8.6,7.54,4,2.8,Vaxtında,,0.3,4.44,10.78,4.1
40831,2023-04-27,6,62,85,497,Mebel/İri həcmli,13.3,11.41,48,29.4,Vaxtında,,0.47,6.2,13.26,4.7
40832,2025-06-04,1,3,12,1431,Sənəd,20.1,6.09,24,4.2,Vaxtında,,2.61,16.46,30.65,4.4
40833,2024-07-27,3,33,43,1434,Elektronika,8.4,15.25,24,16.9,Vaxtında,,1.85,10.9,22.26,4.1
40834,2024-06-19,2,20,27,650,Kosmetika,16.6,4.01,48,37.2,Vaxtında,,1.49,10.45,20.76,5.0
40835,2023-03-01,3,34,41,295,Elektronika,14.6,18.79,24,14.4,Vaxtında,,1.31,9.79,20.74,4.1
40836,2024-02-05,3,31,41,901,Elektronika,11.6,3.54,4,3.2,Vaxtında,,1.04,7.69,16.5,5.0
40837,2025-05-23,4,37,54,189,Elektronika,9.7,10.32,4,2.9,Uğursuz,Zədəli çatdırılma,1.26,8.78,2.77,
40838,2025-04-07,5,50,68,277,Kosmetika,5.3,8.06,48,43.0,Vaxtında,,0.48,4.36,11.41,3.4
40839,2025-02-15,1,7,17,1403,Sənəd,9.7,2.97,48,33.9,Vaxtında,,0.87,6.62,14.21,3.4
40840,2023-06-29,1,14,2,1429,Geyim,22.3,16.91,4,1.4,Vaxtında,,0.78,9.51,21.83,4.8
40841,2023-08-20,6,65,80,471,Elektronika,5.3,15.03,4,1.2,Vaxtında,,0.69,5.63,12.43,4.2
40842,2024-04-20,5,47,70,985,Qida,26.3,12.64,4,3.9,Vaxtında,,2.37,16.04,32.99,5.0
40843,2024-10-16,2,20,23,298,Sənəd,15.7,6.65,48,37.8,Vaxtında,,1.41,10.03,21.92,3.6
40844,2025-04-24,5,51,69,1096,Geyim,12.4,9.93,72,80.3,Gecikmiş,,1.12,8.32,17.24,2.5
40845,2023-09-02,4,39,56,1055,Qida,9.0,8.99,48,6.2,Vaxtında,,0.32,4.62,12.16,5.0
40846,2024-08-15,2,18,19,513,Mebel/İri həcmli,10.2,2.29,48,28.8,Vaxtında,,0.92,6.88,15.9,3.8
40847,2024-09-29,5,47,63,1450,Geyim,16.8,3.72,4,2.2,Vaxtında,,1.51,10.55,20.34,4.3
40848,2024-10-10,4,36,47,1123,Elektronika,7.1,6.7,4,2.8,Vaxtında,,0.25,3.89,8.81,5.0
40849,2024-07-21,5,46,63,830,Kosmetika,14.4,6.64,24,17.3,Vaxtında,,0.5,6.44,16.31,5.0
40850,2023-08-01,2,24,21,988,Sənəd,6.1,15.05,24,22.8,Vaxtında,,0.55,5.01,12.65,5.0
40851,2024-08-28,5,48,64,1076,Mebel/İri həcmli,26.9,4.11,24,17.4,Vaxtında,,0.94,10.74,25.43,4.5
40852,2025-06-13,2,20,21,1033,Elektronika,17.5,4.96,24,11.6,Vaxtında,,1.58,10.97,23.84,4.4
40853,2024-04-03,4,43,56,1203,Elektronika,12.5,8.88,72,56.1,Vaxtında,,0.44,5.84,12.14,5.0
40854,2025-03-14,2,24,21,1078,Geyim,25.8,2.9,48,36.9,Vaxtında,,2.32,15.48,32.24,5.0
40855,2023-05-08,2,15,28,1288,Geyim,12.7,12.21,4,3.8,Vaxtında,,0.44,6.01,15.49,4.8
40856,2023-08-05,5,51,61,698,Qida,7.7,4.69,24,19.1,Vaxtında,,0.69,5.58,12.86,4.5
40857,2024-12-11,1,14,4,1162,Mebel/İri həcmli,16.4,3.79,4,3.7,Vaxtında,,0.57,7.05,15.73,4.6
40858,2023-01-20,6,59,72,1069,Mebel/İri həcmli,10.1,8.91,48,30.6,Vaxtında,,0.35,5.0,13.04,3.6
40859,2024-07-20,3,29,42,658,Elektronika,4.4,6.25,24,15.0,Vaxtında,,0.57,4.69,11.83,4.4
40860,2025-01-27,3,26,43,839,Elektronika,14.7,8.88,24,5.2,Vaxtında,,1.32,9.55,20.49,3.9
40861,2025-02-01,2,21,32,1109,Geyim,6.6,31.81,72,75.9,Gecikmiş,,0.23,4.46,12.31,2.6
40862,2023-03-01,4,43,51,781,Qida,4.1,14.2,24,19.3,Uğursuz,Ünvan tapılmadı,0.14,3.06,0.92,
40863,2024-11-05,4,42,56,104,Geyim,3.1,16.83,24,14.4,Uğursuz,Zədəli çatdırılma,0.68,5.11,1.68,
40864,2024-12-14,5,45,65,1319,Elektronika,10.1,7.74,24,18.6,Vaxtında,,0.91,6.99,15.23,3.8
40865,2025-01-08,5,49,59,288,Qida,18.7,1.28,24,18.5,Vaxtında,,2.43,15.26,31.32,4.4
40866,2023-05-09,2,20,22,27,Qida,20.7,8.93,48,28.0,Vaxtında,,1.86,12.85,26.22,4.4
40867,2024-07-10,3,31,42,654,Qida,12.0,13.85,24,12.2,Vaxtında,,1.08,8.22,19.02,5.0
40868,2023-07-16,5,53,65,10,Geyim,8.5,14.77,24,16.3,Vaxtında,,1.1,8.02,17.05,4.8
40869,2024-05-06,4,40,53,1297,Geyim,10.3,11.81,24,14.3,Vaxtında,,0.93,7.22,14.68,3.9
40870,2024-11-08,5,51,66,1358,Sənəd,15.2,5.96,48,41.6,Vaxtında,,1.37,9.74,19.08,3.8
40871,2024-05-18,5,49,65,918,Sənəd,23.4,20.35,24,22.8,Vaxtında,,3.04,19.36,36.58,4.2
40872,2023-09-04,4,36,53,409,Elektronika,9.9,9.29,48,22.7,Vaxtında,,0.35,4.94,12.5,4.2
40873,2025-01-07,4,42,53,206,Geyim,20.6,17.23,4,2.0,Vaxtında,,4.53,24.38,47.65,4.9
40874,2025-03-02,5,50,59,814,Geyim,13.5,6.52,72,19.5,Vaxtında,,1.22,8.82,19.46,4.1
40875,2023-09-17,5,49,65,1299,Elektronika,18.4,17.26,48,27.9,Vaxtında,,2.39,15.52,31.52,5.0
40876,2023-12-13,2,21,29,403,Elektronika,4.0,10.38,24,16.8,Vaxtında,,0.14,2.91,7.27,5.0
40877,2023-07-16,5,46,70,1283,Elektronika,2.2,4.82,4,2.3,Vaxtında,,0.08,2.11,4.31,4.7
40878,2023-04-17,6,61,77,474,Geyim,17.3,8.77,48,30.2,Uğursuz,Müştəri əlçatan olmadı,1.56,10.98,3.17,
40879,2025-02-19,1,13,6,553,Sənəd,18.0,11.61,48,40.8,Vaxtında,,3.96,21.35,40.58,3.8
40880,2025-01-13,1,1,5,1185,Elektronika,10.4,7.07,24,22.8,Vaxtında,,1.35,9.21,19.64,4.2
40881,2024-09-04,1,3,12,743,Sənəd,17.4,3.73,48,36.3,Vaxtında,,2.26,14.36,29.8,4.6
40882,2023-06-09,1,3,14,196,Elektronika,5.2,7.03,48,45.4,Vaxtında,,0.68,5.31,10.0,4.4
40883,2024-02-26,6,57,72,523,Elektronika,14.7,7.54,24,23.3,Vaxtında,,0.51,6.57,15.7,3.1
40884,2024-08-29,1,10,13,1058,Geyim,5.5,2.54,48,38.7,Uğursuz,Vaxt pəncərəsi buraxıldı,0.72,5.4,1.71,
40885,2023-07-26,4,36,51,406,Mebel/İri həcmli,4.0,3.54,48,17.3,Vaxtında,,0.14,2.71,6.86,4.5
40886,2023-11-09,5,46,69,1233,Sənəd,9.5,7.57,48,19.0,Vaxtında,,0.33,4.75,12.76,5.0
40887,2024-03-07,5,48,68,1002,Geyim,11.3,3.25,48,29.7,Vaxtında,,0.4,5.25,13.05,4.3
40888,2023-08-23,2,24,23,1124,Elektronika,2.7,9.32,24,12.0,Vaxtında,,0.24,2.96,6.13,4.6
40889,2023-11-23,3,34,42,100,Geyim,14.1,13.68,24,28.7,Gecikmiş,,1.27,9.37,17.7,2.5
40890,2024-04-23,2,25,24,1198,Mebel/İri həcmli,5.3,8.46,48,56.7,Gecikmiş,,0.69,5.43,11.55,2.9
40891,2024-03-03,1,14,6,1229,Elektronika,11.3,21.4,24,17.5,Vaxtında,,0.4,5.8,15.23,4.3
40892,2024-10-27,1,7,3,593,Kosmetika,12.3,6.44,4,4.3,Gecikmiş,,1.11,8.16,15.32,2.7
40893,2023-04-10,1,7,16,1106,Elektronika,9.5,14.71,24,8.5,Vaxtında,,0.86,6.87,14.99,5.0
40894,2023-08-26,2,17,28,456,Elektronika,8.4,7.5,4,2.9,Vaxtında,,0.76,6.05,11.94,4.8
40895,2023-04-17,1,13,3,396,Geyim,17.3,2.97,4,2.2,Vaxtında,,3.81,20.32,37.16,3.7
40896,2025-05-07,2,17,27,1329,Sənəd,12.6,1.98,72,13.8,Vaxtında,,1.13,8.19,15.96,5.0
40897,2023-12-30,5,45,68,545,Geyim,9.9,14.68,24,6.6,Vaxtında,,0.89,7.09,15.58,4.6
40898,2024-10-03,4,38,54,1496,Geyim,24.1,4.65,48,27.7,Vaxtında,,2.17,14.59,28.92,5.0
40899,2025-03-21,4,41,53,1491,Kosmetika,4.7,14.67,48,34.7,Vaxtında,,0.16,3.29,9.92,4.6
40900,2024-05-07,5,53,65,1150,Elektronika,25.7,4.42,24,11.3,Vaxtında,,3.34,20.61,38.82,5.0
40901,2023-02-12,1,2,16,958,Mebel/İri həcmli,6.6,2.38,24,21.9,Vaxtında,,0.23,3.58,10.47,3.9
40902,2024-07-28,5,46,62,1482,Geyim,9.8,4.61,24,20.4,Vaxtında,,0.34,4.77,11.09,4.7
40903,2023-03-14,1,13,11,246,Qida,7.9,22.82,24,25.1,Gecikmiş,,1.74,10.57,22.75,3.0
40904,2024-11-28,2,18,22,1190,Geyim,15.4,2.5,48,30.3,Uğursuz,Vaxt pəncərəsi buraxıldı,1.39,9.74,3.12,
40905,2024-09-20,2,15,25,1412,Geyim,12.5,9.73,48,38.2,Vaxtında,,0.44,5.87,12.72,4.0
40906,2023-10-31,1,1,7,893,Sənəd,22.9,19.57,24,29.9,Gecikmiş,,2.98,18.96,38.19,2.6
40907,2023-01-05,1,8,15,643,Elektronika,20.1,9.76,24,24.3,Gecikmiş,,0.7,8.53,18.35,3.4
40908,2024-08-10,6,61,75,72,Geyim,20.5,2.41,48,29.4,Vaxtında,,1.84,12.55,23.94,3.7
40909,2025-03-13,3,35,40,148,Elektronika,29.5,21.17,24,17.4,Vaxtında,,2.66,18.06,37.29,4.5
40910,2023-12-15,2,22,26,487,Kosmetika,10.7,11.1,24,31.8,Gecikmiş,,0.37,5.28,11.37,3.5
40911,2024-02-04,4,41,51,696,Elektronika,18.4,3.57,48,15.5,Vaxtında,,0.64,7.75,17.14,4.2
40912,2024-08-17,5,46,60,637,Geyim,7.7,0.61,24,28.6,Gecikmiş,,0.27,3.91,9.36,1.9
40913,2024-03-08,1,10,1,788,Kosmetika,11.1,21.52,24,11.1,Vaxtında,,1.44,10.17,22.62,4.3
40914,2024-07-25,4,44,52,301,Sənəd,10.4,1.43,48,35.3,Vaxtında,,1.35,9.04,17.26,3.9
40915,2023-04-17,6,57,79,1209,Sənəd,7.8,17.35,24,12.8,Vaxtında,,0.27,4.45,9.11,3.2
40916,2023-04-27,3,34,36,1430,Elektronika,9.5,2.66,48,9.6,Vaxtında,,0.86,6.5,15.26,4.5
40917,2025-03-29,3,28,38,1091,Geyim,13.1,5.91,4,3.5,Vaxtında,,1.18,8.58,19.8,4.7
40918,2024-01-18,5,46,60,644,Elektronika,15.1,2.1,48,47.6,Vaxtında,,0.53,6.55,16.15,5.0
40919,2025-05-08,4,36,56,555,Kosmetika,11.5,1.65,48,45.8,Uğursuz,Zədəli çatdırılma,0.4,5.27,1.85,
40920,2023-03-23,6,59,71,674,Qida,9.6,11.25,24,23.9,Vaxtında,,0.34,4.9,13.19,5.0
40921,2025-04-06,1,14,15,955,Sənəd,6.4,0.81,48,57.0,Gecikmiş,,0.22,3.46,10.34,2.3
40922,2025-04-11,5,50,60,1250,Elektronika,8.2,13.86,4,3.2,Vaxtında,,0.74,6.13,11.9,4.4
40923,2025-05-22,3,33,45,107,Elektronika,14.4,22.57,4,3.6,Vaxtında,,3.17,17.72,33.84,4.8
40924,2024-10-14,2,15,23,564,Qida,11.8,13.45,24,17.7,Vaxtında,,0.41,5.73,13.86,4.2
40925,2025-01-03,5,50,67,397,Kosmetika,8.1,7.59,24,12.9,Vaxtında,,0.73,5.88,12.24,5.0
40926,2024-02-14,6,58,84,981,Qida,11.4,11.61,48,57.3,Uğursuz,Zədəli çatdırılma,1.03,7.82,2.53,
40927,2023-03-11,1,12,6,1298,Sənəd,7.0,8.62,24,10.4,Vaxtında,,0.91,6.71,14.9,5.0
40928,2024-01-22,6,57,88,15,Qida,11.2,11.95,24,25.5,Gecikmiş,,0.39,5.48,14.49,3.0
40929,2024-06-07,1,8,2,287,Geyim,23.0,7.15,48,42.3,Vaxtında,,0.8,9.46,20.43,4.7
40930,2023-10-24,1,14,12,412,Elektronika,3.7,5.97,24,22.3,Vaxtında,,0.13,2.67,8.49,5.0
40931,2024-09-08,1,12,8,572,Elektronika,5.2,11.58,48,41.5,Vaxtında,,0.68,5.45,9.87,4.7
40932,2024-12-19,6,66,76,81,Geyim,14.9,5.27,24,20.4,Vaxtında,,0.52,6.57,14.11,5.0
40933,2023-03-06,4,41,49,251,Sənəd,6.0,52.73,48,39.5,Vaxtında,,0.21,4.88,11.48,5.0
40934,2024-07-28,1,10,11,690,Qida,13.6,6.59,72,55.4,Vaxtında,,1.77,11.6,22.16,5.0
40935,2023-06-27,3,35,36,1170,Geyim,12.6,6.39,48,36.9,Vaxtında,,1.13,8.32,16.83,3.6
40936,2023-01-08,1,11,4,1419,Kosmetika,11.9,3.69,24,17.5,Vaxtında,,0.42,5.48,13.41,5.0
40937,2023-06-08,4,43,52,601,Kosmetika,9.1,14.24,24,9.5,Vaxtında,,0.32,4.81,13.39,4.9
40938,2023-01-11,2,24,31,1361,Elektronika,6.3,8.68,48,50.5,Gecikmiş,,0.57,4.93,12.31,3.1
40939,2025-02-23,1,10,12,1037,Mebel/İri həcmli,11.0,4.52,24,17.1,Vaxtında,,1.43,9.59,20.75,4.3
40940,2024-02-15,5,49,61,1400,Geyim,5.2,5.5,24,20.0,Vaxtında,,0.68,5.26,12.08,4.6
40941,2025-06-10,3,31,40,992,Mebel/İri həcmli,9.4,3.47,48,15.8,Vaxtında,,0.85,6.47,12.41,4.5
40942,2024-08-29,4,40,56,310,Elektronika,14.6,3.43,24,15.6,Vaxtında,,1.31,9.33,18.18,5.0
40943,2023-06-04,4,36,54,599,Kosmetika,4.8,18.01,24,22.9,Vaxtında,,0.17,3.42,10.03,4.6
40944,2023-07-25,2,20,31,1355,Kosmetika,20.2,13.3,48,48.0,Vaxtında,,1.82,12.71,27.85,4.3
40945,2023-04-25,4,38,55,1406,Elektronika,18.4,1.29,24,15.9,Vaxtında,,1.66,11.36,22.33,4.7
40946,2024-01-14,1,13,1,107,Elektronika,24.7,14.61,4,1.4,Vaxtında,,5.43,28.81,53.85,5.0
40947,2024-08-21,2,17,32,104,Elektronika,11.8,10.34,24,17.7,Vaxtında,,1.06,8.0,16.34,4.8
40948,2025-04-03,4,42,53,153,Elektronika,25.4,9.84,24,22.0,Vaxtında,,5.59,29.44,53.3,3.9
40949,2024-12-09,4,40,57,597,Geyim,6.7,11.89,48,39.8,Vaxtında,,0.6,5.24,12.07,4.4
40950,2023-12-16,5,50,67,395,Elektronika,9.0,7.32,72,42.0,Vaxtında,,0.81,6.37,12.85,4.8
40951,2023-04-08,3,35,42,58,Geyim,26.4,4.12,4,4.0,Vaxtında,,2.38,15.84,29.98,4.9
40952,2023-01-19,6,55,79,1496,Elektronika,4.7,5.76,24,12.8,Vaxtında,,0.16,3.02,7.77,5.0
40953,2023-11-09,3,35,36,1465,Qida,20.8,3.37,48,49.8,Gecikmiş,,1.87,12.74,27.3,3.5
40954,2024-06-11,3,32,44,603,Mebel/İri həcmli,16.7,14.77,24,20.0,Vaxtında,,0.58,7.49,17.64,4.7
40955,2024-07-10,1,13,14,398,Sənəd,24.4,13.72,24,4.2,Vaxtında,,5.37,28.45,54.34,4.4
40956,2024-10-28,4,41,53,688,Mebel/İri həcmli,13.1,18.77,4,0.7,Vaxtında,,0.46,6.35,15.26,5.0
40957,2024-03-20,4,42,56,1403,Geyim,8.4,19.24,24,20.6,Vaxtında,,1.85,11.02,20.42,5.0
40958,2023-08-19,2,20,23,1069,Elektronika,4.6,2.91,48,31.0,Vaxtında,,0.41,3.82,10.04,4.9
40959,2024-10-30,1,3,2,752,Elektronika,7.4,11.64,4,0.9,Vaxtında,,0.96,7.1,13.94,4.6
40960,2024-09-16,1,14,11,552,Qida,5.8,5.57,48,36.2,Vaxtında,,0.2,3.4,8.76,4.1
40961,2025-06-07,1,3,17,1157,Sənəd,10.9,9.03,24,14.8,Vaxtında,,1.42,9.65,20.08,4.0
40962,2023-12-25,2,18,20,428,Mebel/İri həcmli,12.6,0.95,72,42.7,Vaxtında,,1.13,8.16,17.57,4.3
40963,2024-01-18,1,1,11,15,Mebel/İri həcmli,10.9,5.05,4,2.7,Vaxtında,,1.42,9.53,20.38,4.7
40964,2024-05-26,5,49,62,132,Geyim,6.8,16.89,48,42.9,Uğursuz,Ünvan tapılmadı,0.88,6.81,1.9,
40965,2023-02-13,5,46,61,941,Elektronika,4.1,14.88,4,3.2,Vaxtında,,0.14,3.08,9.15,5.0
40966,2023-12-31,5,52,66,774,Kosmetika,10.7,4.98,48,57.2,Gecikmiş,,2.35,13.12,23.94,3.1
40967,2025-05-26,3,35,42,417,Mebel/İri həcmli,3.3,20.44,4,3.9,Vaxtında,,0.3,3.63,6.96,5.0
40968,2024-09-13,3,29,46,249,Kosmetika,13.1,14.03,24,20.9,Vaxtında,,1.7,11.45,23.23,4.9
40969,2023-04-21,5,51,61,760,Sənəd,13.3,3.35,48,45.2,Vaxtında,,1.2,8.62,16.75,5.0
40970,2023-08-11,2,16,32,706,Kosmetika,19.2,5.48,72,86.4,Gecikmiş,,0.67,8.08,17.37,3.7
40971,2024-01-21,1,1,11,706,Geyim,10.0,10.99,24,20.0,Vaxtında,,1.3,9.03,18.37,4.2
40972,2025-06-20,2,18,23,8,Qida,13.8,3.3,24,14.6,Vaxtında,,1.24,8.89,18.76,5.0
40973,2023-09-22,3,30,41,310,Elektronika,14.4,4.46,4,3.5,Vaxtında,,1.87,12.13,22.97,4.7
40974,2023-09-28,3,34,38,741,Mebel/İri həcmli,20.1,12.07,24,27.2,Gecikmiş,,1.81,12.62,25.58,2.7
40975,2023-07-31,1,8,6,651,Sənəd,8.5,24.82,48,46.3,Vaxtında,,0.3,4.92,13.47,4.4
40976,2024-05-10,5,45,67,167,Mebel/İri həcmli,9.7,1.87,24,13.5,Vaxtında,,0.87,6.59,15.73,4.4
40977,2023-11-10,4,38,55,959,Geyim,16.1,7.8,72,57.5,Vaxtında,,1.45,10.29,21.71,5.0
40978,2025-02-08,1,8,3,1386,Sənəd,7.0,9.38,24,14.1,Vaxtında,,0.25,3.93,11.54,4.2
40979,2024-01-22,3,32,39,734,Sənəd,5.2,24.53,48,18.9,Vaxtında,,0.18,3.76,7.31,5.0
40980,2023-09-04,5,50,64,308,Elektronika,7.2,6.69,48,38.9,Vaxtında,,0.65,5.36,11.22,4.1
40981,2024-07-20,1,10,2,1038,Kosmetika,16.3,0.25,24,12.0,Vaxtında,,2.12,13.43,28.41,4.5
40982,2025-03-31,1,14,17,959,Qida,24.0,8.44,72,61.4,Vaxtında,,0.84,9.85,24.27,4.3
40983,2023-12-16,2,16,18,624,Elektronika,13.4,3.71,24,18.8,Vaxtında,,0.47,6.0,13.51,5.0
40984,2023-03-13,5,48,59,385,Sənəd,4.2,11.26,48,23.7,Uğursuz,Digər,0.15,3.01,1.37,
40985,2023-10-23,5,51,60,375,Kosmetika,11.8,1.6,4,3.1,Uğursuz,Vaxt pəncərəsi buraxıldı,1.06,7.74,2.38,
40986,2023-08-01,1,10,16,461,Elektronika,14.9,7.05,24,21.4,Vaxtında,,1.94,12.59,26.92,4.4
40987,2023-10-22,2,19,35,706,Geyim,10.9,12.19,24,22.9,Vaxtında,,0.38,5.38,14.76,3.2
40988,2023-06-20,2,16,33,863,Kosmetika,15.4,14.78,24,17.4,Vaxtında,,0.54,7.03,16.57,4.0
40989,2023-09-03,2,25,35,414,Elektronika,5.1,13.44,24,26.7,Gecikmiş,,0.66,5.43,11.86,4.2
40990,2023-05-21,3,27,45,1027,Qida,9.1,4.24,4,2.2,Vaxtında,,2.0,11.34,23.93,4.4
40991,2024-09-07,3,31,40,523,Geyim,19.2,12.03,24,8.9,Vaxtında,,1.73,12.12,25.82,5.0
40992,2024-09-08,1,4,6,1234,Elektronika,11.0,3.01,24,7.4,Vaxtında,,0.99,7.34,15.33,4.4
40993,2023-08-28,1,12,16,982,Elektronika,18.6,7.83,72,40.9,Vaxtında,,2.42,15.38,31.92,3.9
40994,2023-11-07,1,11,15,13,Qida,4.2,2.77,24,16.3,Vaxtında,,0.15,2.75,5.53,3.9
40995,2024-02-20,5,46,65,1034,Geyim,19.4,11.83,24,4.7,Vaxtında,,0.68,8.34,19.9,4.5
40996,2024-02-02,1,4,9,760,Elektronika,7.6,16.7,72,41.8,Vaxtında,,0.68,5.88,11.46,4.4
40997,2025-04-12,1,9,6,624,Qida,5.4,17.05,48,37.6,Vaxtında,,0.19,3.6,10.76,4.4
40998,2025-03-02,6,59,88,1412,Elektronika,25.2,3.28,72,19.7,Vaxtında,,0.88,10.12,24.57,4.6
40999,2025-06-01,1,3,7,131,Kosmetika,8.5,10.47,48,25.7,Uğursuz,Müştəri əlçatan olmadı,1.1,7.89,2.72,
41000,2025-05-30,1,5,16,1134,Mebel/İri həcmli,9.2,11.7,24,19.1,Vaxtında,,0.83,6.61,13.96,4.7
41001,2023-01-22,2,25,26,1471,Elektronika,14.3,12.05,48,13.7,Vaxtında,,1.86,12.29,23.76,4.7
41002,2023-03-19,1,5,12,984,Elektronika,5.9,1.09,48,34.0,Vaxtında,,0.53,4.48,9.51,5.0
41003,2025-03-23,3,33,41,1148,Qida,15.6,17.07,4,3.8,Vaxtında,,3.43,18.87,36.3,4.4
41004,2025-06-22,2,17,32,413,Qida,15.8,10.8,48,14.4,Vaxtında,,1.42,10.21,22.79,4.5
41005,2024-04-19,1,11,14,689,Sənəd,18.9,9.5,4,3.0,Uğursuz,Vaxt pəncərəsi buraxıldı,0.66,8.1,2.97,
41006,2024-12-07,6,62,84,1248,Kosmetika,8.7,4.52,24,20.5,Vaxtında,,0.3,4.38,10.44,4.2
41007,2025-04-11,2,15,19,754,Geyim,12.1,6.03,24,18.2,Vaxtında,,0.42,5.62,12.6,4.3
41008,2023-12-19,4,41,52,494,Elektronika,10.8,20.98,72,71.0,Vaxtında,,0.38,5.61,11.78,4.6
41009,2024-01-06,5,45,60,546,Geyim,10.4,6.1,48,54.8,Gecikmiş,,0.94,7.1,16.94,3.6
41010,2023-01-21,6,55,79,347,Sənəd,15.9,12.2,48,13.5,Vaxtında,,0.56,7.13,14.6,3.9
41011,2024-05-21,2,24,31,794,Kosmetika,18.0,6.47,24,5.2,Vaxtında,,1.62,11.29,24.9,5.0
41012,2023-06-09,6,67,86,547,Kosmetika,23.3,6.4,48,32.0,Vaxtında,,5.13,27.02,52.85,4.1
41013,2025-01-13,4,43,49,399,Geyim,2.0,9.49,24,12.4,Vaxtında,,0.07,2.18,7.46,3.3
41014,2023-12-27,3,26,38,557,Sənəd,24.5,3.91,48,0.5,Vaxtında,,2.2,14.79,31.48,4.6
41015,2025-03-23,4,36,49,235,Mebel/İri həcmli,11.9,5.98,24,17.1,Vaxtında,,0.42,5.54,14.0,5.0
41016,2024-07-09,2,17,18,273,Mebel/İri həcmli,9.8,4.06,4,2.7,Vaxtında,,0.88,6.71,13.37,5.0
41017,2023-10-24,2,19,21,130,Kosmetika,21.6,7.19,48,46.6,Vaxtında,,0.76,8.98,21.52,4.7
41018,2023-12-18,3,33,39,869,Qida,9.6,14.3,72,38.4,Vaxtında,,2.11,12.19,24.27,4.3
41019,2023-06-29,2,24,30,775,Mebel/İri həcmli,9.2,10.73,24,15.3,Vaxtında,,0.83,6.58,15.53,4.3
41020,2024-04-16,4,40,56,30,Qida,8.6,2.35,48,26.4,Vaxtında,,0.77,6.0,13.36,5.0
41021,2024-01-30,1,1,17,992,Mebel/İri həcmli,7.1,16.33,72,16.4,Vaxtında,,0.92,7.01,13.54,5.0
41022,2024-09-04,5,46,64,92,Geyim,4.6,0.31,24,19.4,Vaxtında,,0.16,2.82,5.66,4.8
41023,2024-09-18,1,7,12,433,Kosmetika,7.1,3.56,48,33.1,Vaxtında,,0.64,5.21,9.67,4.1
41024,2023-08-01,1,10,1,1295,Geyim,5.3,3.31,48,36.9,Vaxtında,,0.69,5.27,11.31,4.3
41025,2024-06-13,4,37,54,583,Qida,15.9,6.08,48,43.5,Vaxtında,,2.07,13.31,28.05,4.9
41026,2024-01-30,1,7,6,1375,Sənəd,10.3,2.83,48,30.2,Vaxtında,,0.93,6.95,14.87,5.0
41027,2023-01-27,5,52,69,481,Geyim,14.5,8.3,4,2.7,Vaxtında,,3.19,17.4,33.04,4.2
41028,2025-05-19,5,47,69,1116,Elektronika,11.5,8.21,48,26.6,Vaxtında,,1.04,7.77,17.92,4.6
41029,2024-03-24,1,8,3,264,Geyim,27.0,4.1,24,16.8,Uğursuz,Digər,0.94,10.77,3.65,
41030,2024-03-13,1,13,8,1062,Elektronika,26.0,7.54,24,12.4,Vaxtında,,5.72,30.03,56.29,5.0
41031,2023-10-12,1,7,9,166,Kosmetika,7.0,2.71,48,35.6,Vaxtında,,0.63,5.13,12.09,5.0
41032,2024-10-22,4,43,48,1263,Kosmetika,11.2,16.09,48,44.4,Vaxtında,,0.39,5.6,12.23,4.2
41033,2025-03-07,5,47,65,1288,Geyim,6.3,11.97,48,18.3,Vaxtında,,0.57,5.02,10.85,4.7
41034,2024-10-10,2,15,28,1137,Kosmetika,12.1,7.01,48,40.4,Vaxtında,,0.42,5.65,14.6,4.8
